"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TSUN"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-20","12.97","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-21","3.80","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-22","12.08","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-23","8.50","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-24","5.37","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-25","5.59","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-26","5.82","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-27","6.04","0.34",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-28","5.14","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-29","4.92","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-30","7.61","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-31","5.37","2.46",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-01","8.72","0.94",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-02","4.25","0.42",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-03","5.82","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-04","6.04","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-05","2.24","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-06","9.40","0.12",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-07","6.93","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-08","8.05","0.12",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-09","6.49","0.10",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-10","5.82","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-11","4.70","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-12","4.25","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-13","8.95","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-14","4.70","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-15","6.26","0.65",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-17","6.93","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-18","5.82","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-19","4.25","0.01",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-20","6.93","0.14",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-21","7.61","0.63",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-22","8.28","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-23","6.26","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-24","8.95","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-25","4.70","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-26","4.92","0.00",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-27","6.93","1.04",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-28","5.14","0.45",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-29","4.92","0.01",,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-30","7.16","0.01",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-01","17.22","0.00","0.0","0.0","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-02","13.65","0.00","0.0","0.0","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-03","9.17","0.94","0.0","0.0","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-04","10.07","0.47","0.0","0.0","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-05","19.69","0.00","0.0","0.0","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-06","8.50","0.07","1.1","0.0","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-07","21.47","0.00","0.0","1.2","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-08","17.22","0.00","0.0","0.0","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-09","19.69","0.07","1.3","0.0","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-10","16.55","0.00","0.0","1.2","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-11","10.96","0.00","0.0","1.2","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-12","6.04","0.70","0.0","0.0","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-13","15.21","0.00","0.0","0.0","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-14","11.63","0.00","0.0","0.0","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-15","9.84","0.00","0.0","0.0","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-16","18.34","0.00","0.0","0.0","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-17","10.51","0.00","0.0","0.0","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-18","6.26","1.62","0.0","0.0","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-19","15.21","0.00","0.0","0.0","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-20","12.08","0.00","0.0","0.0","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-21","6.04","0.00","0.0","0.0","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-22","8.05","0.00","0.0","0.0","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-23","10.51","0.00","0.0","0.0","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-24","11.41","0.75","3.4","3.1","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-25","14.99","0.00","0.0","0.0","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-26","18.34","0.33","5.1","0.0","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-27","19.01","0.31","5.6","9.1","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-28","13.87","0.00","0.0","9.8","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-29","8.28","0.01","0.0","9.1","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-30","18.79","0.04","0.6","9.1","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-31","23.04","0.00","0.0","7.1","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-01","8.72","0.03","0.3","7.1","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-02","19.01","1.18","4.2","7.9","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-03","14.32","0.00","0.0","7.9","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-04","13.65","0.00","0.0","7.9","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-05","19.69","0.00","0.1","5.1","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-06","14.09","0.00","0.0","5.1","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-07","8.28","0.00","0.0","3.9","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-08","8.72","0.00","0.0","3.9","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-09","17.22","0.14","0.1","2.0","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-10","15.43","0.00","0.0","2.0","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-11","10.07","0.00","0.0","2.0","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-12","13.20","0.00","0.0","1.2","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-13","18.79","0.00","0.0","1.2","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-14","10.51","0.01","0.4","1.2","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-15","27.74","0.01","0.3","1.2","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-16","14.76","0.00","0.0","1.2","11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-17","6.93","0.19","3.5","3.9","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-18","5.82","0.00","0.0","3.1","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-19","21.25","0.00","0.0","2.0","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-20","18.79","0.00","0.0","2.0","11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-21","9.84","0.59","4.5","1.2","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-22","4.03","0.20","0.2","5.1","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-23","19.01","0.00","0.0","3.1","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-24","9.40","0.00","0.0","3.1","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-25","10.74","0.00","0.0","2.0","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-26","12.75","0.00","0.0","2.0","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-27","10.29","0.00","0.0","2.0","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-28","8.28","0.00","0.0","1.2","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-01","4.70","0.51","3.1","1.2","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-02","15.21","0.00","0.0","3.9","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-03","8.95","0.70","1.2","3.1","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-04","10.96","0.30","0.0","3.1","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-05","13.20","0.73","5.8","1.2","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-06","9.62","0.00","0.0","7.1","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-07","11.86","0.00","0.0","5.9","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-08","9.84","0.00","0.0","3.9","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-09","8.50","0.02","0.0","2.0","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-10","3.13","0.49","0.0","1.2","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-11","11.63","0.02","0.0","0.0","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-12","19.69","0.00","0.0","0.0","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-13","8.05","0.00","0.0","0.0","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-14","8.95","1.11","0.0","0.0","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-15","20.13","0.00","0.0","0.0","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-16","8.72","0.00","0.0","0.0","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-17","18.34","0.02","0.0","0.0","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-18","18.79","0.00","0.0","0.0","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-19","11.86","0.00","0.0","0.0","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-20","10.29","0.33","3.0","0.0","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-21","9.17","0.02","0.0","3.1","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-22","17.22","0.00","0.0","0.0","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-23","15.43","0.00","0.0","0.0","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-24","8.50","0.00","0.0","0.0","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-25","5.59","0.12","0.0","0.0","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-26","9.40","0.25","0.0","0.0","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-27","10.96","0.23","0.0","0.0","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-28","17.45","0.00","0.0","0.0","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-29","13.65","0.00","0.0","0.0","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-30","14.99","0.00","0.0","0.0","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-31","11.86","0.03","0.0","0.0","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-01","11.41","0.00","0.0","0.0","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-02","14.32","0.00","0.0","0.0","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-03","7.61","0.11","0.0","0.0","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-04","20.80","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-05","12.97","0.00","0.0","0.0","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-06","10.51","0.00","0.0","0.0","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-07","8.50","0.03","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-08","14.54","0.01","0.0","0.0","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-09","11.41","0.00","0.0","0.0","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-10","8.28","0.19","0.0","0.0","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-11","16.78","0.00","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-12","8.95","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-13","14.32","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-14","5.82","0.04","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-15","12.08","0.00","0.0","0.0","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-16","10.96","0.00","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-17","9.84","0.11","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-18","9.17","0.00","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-19","12.08","0.00","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-20","15.66","0.87","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-21","12.08","0.06","0.0","0.0","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-22","13.87","0.19","0.0","0.0","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-23","18.79","0.00","0.0","0.0","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-24","21.70","0.00","0.0","0.0","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-25","10.74","0.00","0.0","0.0","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-26","10.51","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-27","14.76","0.00","0.0","0.0","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-28","13.65","0.00","0.0","0.0","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-29","11.86","0.00","0.0","0.0","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-30","12.53","0.00","0.0","0.0","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-01","8.05","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-02","6.93","0.00","0.0","0.0","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-03","7.61","0.00","0.0","0.0","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-04","10.07","0.00","0.0","0.0","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-05","5.37","0.00","0.0","0.0","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-06","7.61","0.00","0.0","0.0","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-07","6.26","0.00","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-08","5.82","0.00","0.0","0.0","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-09","6.26","0.02","0.0","0.0","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-10","9.62","0.00","0.0","0.0","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-11","9.40","0.00","0.0","0.0","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-12","12.75","0.01","0.0","0.0","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-13","16.55","0.00","0.0","0.0","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-14","11.63","0.00","0.0","0.0","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-15","11.41","0.00","0.0","0.0","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-16","5.14","0.41","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-17","6.49","0.00","0.0","0.0","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-18","9.62","0.00","0.0","0.0","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-19","5.59","0.00","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-20","15.88","0.00","0.0","0.0","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-21","6.26","0.00","0.0","0.0","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-22","13.65","0.00","0.0","0.0","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-23","14.76","0.00","0.0","0.0","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-24","14.09","0.00","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-25","12.75","0.00","0.0","0.0","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-26","12.75","0.00","0.0","0.0","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-27","14.09","0.00","0.0","0.0","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-28","7.61","0.00","0.0","0.0","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-29","7.38","0.00","0.0","0.0","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-30","13.87","0.00","0.0","0.0","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-05-31","10.29","0.02","0.0","0.0","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-01","12.08","0.78","0.0","0.0","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-02","10.07","0.34","0.0","0.0","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-03","8.72","0.00","0.0","0.0","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-04","11.41","0.00","0.0","0.0","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-05","5.37","0.00","0.0","0.0","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-06","8.95","0.20","0.0","0.0","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-07","8.95","0.00","0.0","0.0","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-08","18.12","0.02","0.0","0.0","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-09","13.65","0.00","0.0","0.0","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-10","10.96","0.00","0.0","0.0","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-11","9.62","0.00","0.0","0.0","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-12","10.29","0.00","0.0","0.0","78",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-13","10.74","0.00","0.0","0.0","80",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-14","8.05","0.31","0.0","0.0","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-15","8.28","1.09","0.0","0.0","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-16","6.71","0.08","0.0","0.0","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-17","9.62","0.00","0.0","0.0","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-18","8.05","0.00","0.0","0.0","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-19","6.71","0.00","0.0","0.0","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-20","10.51","0.32","0.0","0.0","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-21","12.97","0.51","0.0","0.0","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-22","11.41","0.00","0.0","0.0","82",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-23","10.96","0.02","0.0","0.0","79",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-24","10.96","0.00","0.0","0.0","79",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-25","9.17","0.00","0.0","0.0","76",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-26","6.71","0.00","0.0","0.0","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-27","11.86","1.02","0.0","0.0","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-28","10.29","0.30","0.0","0.0","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-29","12.53","0.00","0.0","0.0","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-30","12.08","0.00","0.0","0.0","73",
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-01",,"0.00","0.0","0.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-02",,"0.00","0.0","0.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-03",,"0.01",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-04",,"0.92",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-05",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-06",,"0.04","1.0","1.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-07",,"0.00","0.0","0.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-08",,"0.04","1.0","1.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-09",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-10",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-11",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-12",,"0.34",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-13",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-14",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-15",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-16",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-17",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-18",,"0.31",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-19",,"0.01",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-20",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-21",,"0.01","0.0","0.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-22",,"0.00","0.0","0.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-23",,"0.01",,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-24",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-25",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-26",,"0.00","0.0","5.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-27",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-28",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-29",,"0.00","0.0","4.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-30",,"0.12","2.0","6.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-01-31",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-01",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-02",,,"3.0","11.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-03",,"0.00","0.0","10.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-04",,,"2.0","12.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-05",,,"1.0","11.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-06",,,"2.0","12.0",,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-07",,"0.00","0.0",,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2015-03-08",,"0.00","0.0",,,
